Scan:    833 2MASSJ00413+2816 2015-11-01 +04 22 13.0
     469.4340537120801287      0.0057864
     470.0398112515399021     -0.0006730
     470.6455712351511238     -0.0141296
     471.2513336629804144     -0.0080516
     471.8570985348946465     -0.0158658
     472.4628658510935111      0.0025819
     473.0686356115103308     -0.0076753
     473.6744078160787126      0.0089428
     474.2801824649316131     -0.0067651
     474.8859595580692030     -0.0002885
     475.4917390954247480      0.0022194
     476.0975210770650392     -0.0077499
     476.7033055030564128      0.0082015
     477.3090923733324189      0.0037853
     477.9148816878930575      0.0059638
     478.5206734468713989      0.0068446
     479.1264676502009365      0.0027170
     479.7322642978816702     -0.0044958
     480.3380633899136001     -0.0076248
     480.9438649264297965      0.0080825
     481.5496689073638095     -0.0124929
     482.1554753326489049     -0.0160449
     482.7612842024183237     -0.0269044
     483.3670955166721228     -0.0014075
     483.9729092754102453      0.0132906
     484.5787254785660139     -0.0042322
     485.1845441263392900      0.0022600
     485.7903652185968895      0.0195546
     486.3961887553387555      0.0101279
     487.0020147366981291      0.0064523
     487.6078431626083898      0.0011138
     488.2136740330695375     -0.0172290
     488.8195073481480222     -0.0113872
